AJRE,0
MLHA,3
SPGR,0
YGD,0
YGA,0
KMLM,0
SOAE,0
YGM,0
YGL,0
CGKR,0
SPGL,0
SPGN,0
KPLR,0
ETYD,0
KPLL,0
KPLE,0
KPLD,0
HTZU,0
RAMP,0
RAMR,0
SKEN,0
MFX,0
RAMA,0
SRSL,0
VAK,5
VAH,0
VAL,0
VAA,2
VAE,0
VAY,0
VAR,0
VAS,0
VAT,0
VAU,0
EDD,0
TAPA,3
RLE,0
AIPP,0
TKND,0
TKNG,0
RLA,2
TNJR,0
TKNR,0
MTWN,0
MAUR,3
SGRP,0
SGRR,0
SGRL,7
SGRM,2
PCLI,0
SNBD,0
PCLM,0
KDRD,0
SGRD,0
SGRE,0
KDRI,0
UVD,3
SGRA,4
RLX,0
JHBN,0
EDU,0
RLT,0
ME,0
MD,2
MG,0
MA,2
MC,0
MB,20
RWH,2
ML,2
MO,3
PLMD,2
RWL,6
MH,0
MK,2
MJ,10
MU,0
MT,0
MW,5
MV,7
MQ,1
MP,0
MS,14
PLMX,0
RLR,0
MY,0
MX,0
DOK,0
DOH,0
DON,0
DOL,4
DOC,0
DOA,4
NBR,2
DOD,3
EC14,0
DOZ,0
DOX,0
MOTC,2
DOR,0
DOS,8
DOT,0
BMNL,0
DPP,0
BHTR,3
BHTS,0
BHTN,2
BHTL,0
BHTK,2
BHTH,0
MSOD,0
BHTA,2
VINH,0
PUL,5
PUM,0
PUN,2
PUO,0
NRNR,0
PUK,2
PUD,0
PUE,0
PUF,0
JJT,0
JJR,4
PUC,0
IVL,0
JJK,4
PUY,0
JJG,3
PUU,0
PUW,0
KULH,0
PUQ,0
JJA,0
PUS,5
BAV,0
BAW,0
BAT,4
BAU,4
BAR,0
BAP,3
BAQ,5
BAZ,4
BAY,3
BAF,0
SJNP,4
BAD,0
BAE,0
BAB,5
BAA,0
BAO,2
BAL,3
BAM,10
BAJ,0
BAK,0
BAH,0
BAI,2
NZG,0
JCNR,0
KNG,0
STD,2
STE,0
STA,13
STB,0
STC,0
STL,2
STM,0
STN,4
SADL,0
SADP,0
STW,3
STP,2
STR,7
HRDR,0
PPRH,0
KVNJ,0
NCP,0
NCR,2
NCU,0
NCH,0
NCJ,7
NCN,0
NCA,0
NCB,9
NCE,0
LIG,0
NEO,2
BXLL,0
LIJ,0
FNG,0
HFZ,0
FNB,0
ROZA,6
FNO,0
CLVR,0
KTKR,0
KTKS,0
KTKH,0
KTKL,2
KTKA,0
KTKD,0
QBW,0
ACN,0
BASA,0
ACL,0
SJN,2
KAA,0
KAG,0
KAD,2
KAJ,2
KAI,0
KAH,2
KAO,0
KAN,2
RHW,0
RTGH,4
RHI,0
KAR,2
KAQ,0
KAP,2
KAW,0
KAV,0
KAU,0
KAT,3
RHA,4
KAY,0
RHE,3
RHG,4
MRHA,0
GPPR,0
SYN,2
BMRN,0
MRHT,3
PCG,0
SXZM,0
DMNJ,4
LXD,0
NEP,0
CNPI,0
SVJR,4
NDPL,0
KIUL,18
NKPL,0
NDPR,0
CNPR,3
ADST,0
NDPU,0
ATG,0
ATE,5
ATC,0
ATA,0
ATL,2
ATM,0
ATH,2
ATW,0
ATT,1
ATU,4
ATR,0
ATS,3
ATP,6
BNRD,0
KRBP,4
HTGR,0
SOHL,0
NNPR,0
NERI,0
NERH,0
MLYR,0
CHJC,0
CARD,0
CFG,0
RGD,2
KGVL,0
RGJ,3
BOTI,0
PNI,0
BDHL,0
MDPJ,0
KDMD,0
NANA,2
MDPD,0
NAND,0
MDPA,0
BDHA,0
KDMR,2
BDHY,3
MRLI,0
BDHT,0
NANR,2
MDPR,0
BDHP,0
LMNR,2
PTKP,2
PTKR,0
GTLM,0
MCLA,0
MRLA,0
LDD,0
LDK,0
PTKC,0
PTKD,2
KNLS,2
CKHS,2
GTLW,0
LDH,18
KNLP,0
PLD,0
KKHT,2
MEE,0
MED,6
SMSR,0
GDV,7
DEIT,0
GAYA,17
GDX,2
CGO,0
TMGN,0
SOGR,0
HPKA,0
DNWH,2
NVLN,0
GDA,6
SDRA,0
MEW,0
GDD,0
BIEC,0
VGL,0
PRE,0
VGN,2
VGI,0
VGE,2
MER,0
JOR,2
JOS,0
VGT,0
SBHN,0
GDK,0
MKTP,0
MEX,4
KLKH,0
WWA,0
DBLA,0
SBHR,2
DBLI,0
TKHA,0
TKHE,0
FSG,0
FSP,2
HMRR,0
FSR,0
FSW,0
HDGR,0
UMNR,0
JOA,2
KDPS,0
KDPR,5
SNLR,2
RJJN,0
PRV,0
KDPA,0
SGPA,0
PUDI,0
RUJ,0
KRTA,0
RUI,0
RUL,2
RUM,2
RUB,3
PRY,0
KRTH,0
RUG,0
BLMR,2
KRTR,0
BLMK,2
RUR,2
PRZ,0
RUT,0
DIL,2
RECH,2
DIH,0
JHD,6
JHG,0
DIE,0
JHK,0
JHJ,0
JHL,11
DIB,0
RPAR,6
JHP,0
JHS,17
RPAN,2
JHT,0
JHW,2
DIT,0
MRX,0
DIW,0
DIP,0
DIQ,0
DIR,0
MRV,0
UTA,2
VZPH,0
UTD,0
IRP,0
UTL,2
UTR,2
UTP,0
VPDA,0
AHJU,0
PWU,0
PWR,0
PWS,2
EC31,0
KLVD,0
KLVA,0
PWL,4
PWK,0
NAB,4
NAC,5
BOZ,0
GRRG,0
NAD,9
HBJ,6
HBE,0
HBD,6
HBG,2
NAN,2
BOV,0
NAM,3
NAS,2
BOJ,5
BOK,0
NAW,2
NAT,3
NAU,0
HBU,0
HBW,0
BOD,2
HBP,0
BOF,3
BOG,2
PEU,0
SVN,0
SVO,0
HRBR,0
SVM,2
SVK,0
MGME,2
SVI,0
SVG,0
SVD,0
SVB,0
SVC,0
SVA,2
SVZ,0
SVX,2
SVV,2
SVW,0
SVT,0
SVR,0
SVQ,0
PEL,0
VNRD,0
GXG,0
COE,0
PEI,0
LKN,4
LKO,27
PDGP,0
SMBX,7
LKG,0
LKD,0
LKE,4
FLU,0
MWUE,0
LKA,2
PED,0
FLK,3
LLKN,0
LKZ,0
SMBH,0
LKY,0
LKW,2
LKT,0
LKU,4
LKR,7
LKS,4
LKQ,0
GUMA,0
BRKP,0
GUMI,0
COL,0
NLA,0
GHNH,0
BRKY,0
NMDA,0
KCD,2
KCG,14
KCF,0
KCA,2
KCC,2
KCB,0
KCM,0
KCO,2
KCN,0
KCI,2
KCJ,4
KCU,0
KCT,0
KCV,2
KCP,0
KCR,0
PCKM,0
KCZ,0
DUMR,0
ABKP,1
GLBN,0
LKSH,0
ABKA,2
GLBA,0
NH,7
NI,0
NK,9
NM,0
NN,3
PNUG,0
NB,2
ND,6
NG,2
NR,2
NS,1
NU,8
NW,3
SVDK,0
SVDC,0
KGY,0
MHPR,0
AZK,0
AZA,0
MHPE,2
AZP,0
AZR,6
XSAD,0
BNTH,0
BNTL,2
NLP,2
NLS,0
KHOH,0
NLR,11
KNWS,0
TKC,0
CATA,0
ESV,0
SZNR,0
CATD,0
TKA,0
CHHU,0
HMT,2
DSBP,0
HMR,0
DSBC,0
KJKD,0
BDVT,3
TKV,0
KDKN,0
MDRR,0
MDRA,0
BDVL,2
TKR,4
TKS,0
HMK,0
JGDL,0
JMPT,0
NLL,0
CKVD,0
JRLI,2
CDGR,4
JRLE,3
TLAM,0
NLN,0
SNRL,0
DLF,0
BHOI,0
KMKD,0
SHAD,0
BSYA,2
MRBL,2
SHAN,0
CGON,0
DEOR,2
DEOS,7
LGRE,0
DNUA,0
MKG,0
BMNI,0
GNQ,0
MKC,9
GNW,2
KEPR,2
SDPR,0
SDPT,0
GNZ,0
BIGH,0
AIT,3
SDPH,0
BIGA,0
SDPN,0
VEU,0
VER,0
PFL,0
AIP,0
KXK,0
VEN,0
VEL,0
VEM,0
VEK,0
VEI,0
FTP,7
MKT,0
MKS,2
GNCN,0
AILM,0
HMPR,0
GNH,2
WRC,0
GNN,0
BRBR,0
BRBS,0
GNO,0
BRBL,0
GNL,0
BRBD,0
PNSD,0
PNSA,2
FGSB,2
SRWN,0
RAIR,6
SKAR,0
RSM,0
MJHR,0
RSI,3
RSJ,0
BLKR,0
RSG,0
RSA,2
RSC,0
RSR,6
DKW,0
DKT,2
DKU,0
DKR,0
DKS,0
DKQ,0
KALI,0
PDU,4
RPGU,0
DKY,0
DKD,4
KALS,0
DKC,0
DKN,0
DKO,3
DKM,0
DKJ,4
DKI,0
URD,2
NDKD,4
MAYA,0
URL,2
URN,0
URI,3
URK,0
URP,0
NDKR,0
MAYR,0
PYX,0
IPG,0
RNTL,0
IPL,2
KLTR,2
IPR,1
PYI,0
PYM,0
PYA,0
PYD,2
PYG,0
NGD,0
NGE,0
HDU,0
NGG,2
HDS,0
NGA,3
NGB,2
HDP,0
NGL,0
NGM,0
NGN,2
NGO,6
NGI,2
NGT,3
HDE,2
NGW,0
NGP,26
MHOW,0
HDA,2
NGS,0
HDN,2
HDM,0
HDL,2
HDK,2
NGY,0
NGZ,0
BMB,4
BMC,0
VLNK,1
BMF,2
BMG,0
BMD,2
BME,3
BMJ,0
BMK,0
PRDH,0
BMI,5
BMN,0
BMO,5
PRDL,0
BMM,0
BMR,2
PRDP,1
BMQ,0
BMT,7
BMU,2
BMZ,0
DHPR,2
SHT,0
SHU,4
SHV,0
SHW,0
SHX,0
SHZ,2
SHC,2
DHPD,0
SHE,4
SHF,2
SHG,9
SHH,0
SHI,0
SHK,4
SHM,2
SHN,0
GZN,3
GZO,3
GZL,0
GZM,0
MGG,4
MGF,2
MGE,2
MGD,0
MGK,0
MGI,0
TBR,2
GZB,20
TBT,3
MGM,0
TBV,0
MGS,31
TBH,2
MGW,0
MGV,0
TBN,3
TBA,0
GZT,0
TBB,0
GZS,0
LUR,3
RMC,2
LNN,2
GHLU,0
SNKE,0
RMD,3
SNKB,0
SATR,0
BPZA,0
GHLE,0
GEDE,0
KEN,0
KEM,2
KEK,2
KEJ,2
KEI,4
KEH,2
KEG,2
KEF,0
KEE,0
KED,0
KEC,0
KEB,0
KEA,2
KEZ,0
KEY,0
KEX,0
KEV,0
KES,0
KER,2
KEQ,0
MRDW,4
MRDP,0
DGHR,2
MRDD,0
MRDG,0
MOLK,0
MRDA,0
MRDL,2
SDD,0
DMRT,2
DMRX,3
UVSN,0
BMVR,0
BMA,0
DRGU,0
KTGD,0
KTGA,2
CNKP,0
DRGJ,0
DRGM,0
OTK,0
RMPB,2
OTN,0
OTD,0
RMPH,0
RMPR,0
OTP,4
OTR,0
BGMU,0
BGMR,0
AXR,0
MHRI,0
PARD,0
MHRL,0
MHRN,0
AXK,0
YAG,0
MHRG,3
KEMA,0
HTCY,0
BNVD,5
KEMK,0
KEMR,0
GDKP,0
SHLV,0
MZU,0
MZV,0
MZW,0
MZP,7
MZQ,0
MZR,2
KHMA,2
CHNH,0
MZX,0
MZY,0
MZZ,0
CHNR,2
MZA,0
GPE,0
MZC,2
MZL,3
MZM,4
MZN,0
MZH,0
BKDR,0
RMGM,3
BMH,3
JGKS,0
BOY,7
PAPM,0
BDTS,3
KJME,0
AMNA,0
NARD,0
YADA,0
NAWN,0
KBSH,0
PLVA,0
KBSN,0
PLVI,0
PLVR,0
CKTD,6
VVV,0
JRNA,2
PAAL,0
FTG,3
EKMA,5
TMKA,2
SAHI,0
DEMU,0
KKDI,4
SXQ,0
VVM,3
KKDE,5
BHMA,0
KVDU,0
BHME,3
SHGN,0
BSWD,0
SAHP,0
BSWA,0
SUDV,0
SUDR,0
MLNH,2
PMPR,0
AJTM,0
GAUR,0
PMPE,0
MLNR,0
WSA,3
HYA,0
HYB,2
WSB,0
WSE,0
WSD,0
HYG,0
UNDI,0
WSJ,5
HYL,0
HYT,4
WST,0
YVP,0
KYNT,0
BBAE,0
OSRA,0
VKZ,0
DHMA,0
VKP,0
VKR,2
VKT,0
VKH,0
VKI,3
VKM,0
VKN,3
VKA,2
VKB,7
VKD,0
DHMZ,0
VKG,0
SBLT,2
MKPR,2
MKPT,0
SBLJ,0
AGTL,1
DCBD,0
SMYD,0
TKTB,0
AGTR,0
MTMI,0
RAKL,0
ZPR,0
GIMB,4
ZPI,0
ZPL,0
ON,5
OM,0
KRHT,0
RQP,0
OD,0
ALER,5
KRHA,0
OV,0
RQJ,4
JDL,0
KANL,0
JDN,0
JDI,0
JDH,0
JDK,0
DEP,0
DER,2
DES,5
DET,0
DEU,0
DEV,0
DEW,0
NRDP,2
NUPR,0
DEL,0
DEO,0
JDW,0
DEC,7
JDP,0
JDR,0
SMD,0
FL,10
NDIM,0
UPL,0
UPM,0
UPI,0
UPD,0
UPA,0
SNHR,0
TNJE,0
SNHT,0
UPW,0
UPR,0
MPRD,0
MDL,2
KLRS,3
KLRE,4
KLRD,0
SJDR,0
NEM,0
ACG,0
NEI,0
ACK,0
MDF,0
NED,8
ACH,0
NEC,0
NEA,0
SJDA,0
ACU,0
KOPR,0
NEW,3
NEU,0
HFG,3
BKD,0
BKG,2
CIKA,0
BKA,0
BKC,0
BKL,2
BKN,6
BKO,4
BKH,3
BKI,10
BKJ,2
PRBG,0
BKT,0
BKU,0
PRBZ,0
BKP,12
BDRL,0
PRBR,0
MDVL,2
GILL,0
KNLE,0
DHRY,0
SJS,0
SJP,9
SJQ,0
DHRR,2
GILA,0
SJT,2
SJJ,0
GGM,0
DHRJ,0
SJL,0
SJM,0
SJA,0
SJF,0
GGO,0
SJD,0
GDP,0
GDQ,0
GDR,14
GDU,0
MEC,0
GDW,0
MEM,2
GDY,0
GDZ,2
MEH,0
MEJ,6
MEU,0
MET,4
GDB,2
MEQ,0
MEP,3
MES,0
GDG,8
GDI,0
MDU,8
GDL,6
GDM,0
GDN,0
GDO,2
KUKA,0
LWR,2
LWS,0
JEP,0
LWJ,0
CPLE,0
CLPE,0
GJTA,0
GGTA,0
MDKD,0
MDKI,0
MDKU,0
KGQ,8
KGP,17
KGS,2
BAYD,0
KGW,0
QDN,0
KGX,2
KGZ,0
EZP,0
KGA,4
KGB,5
KGE,0
KGD,0
KGG,10
KGF,0
KGI,5
KGH,0
XSAN,0
KGM,1
KGL,2
KGN,0
CPH,10
CPJ,4
CPK,5
CPL,0
CPM,0
CPN,2
CPA,5
CPB,0
CPD,0
CPE,0
DUAN,0
CPP,5
CPQ,0
CPR,13
CPS,2
CPT,2
CPU,9
CPW,0
MONJ,0
NILE,3
DMPR,0
KMAH,0
MONR,2
KHTG,0
KTES,2
KIKA,0
RMRB,2
BGSF,2
BNHR,0
BNHL,0
KNSR,0
KNSN,0
JARI,0
CHLK,0
MQG,0
MXY,0
MXW,0
MXT,2
MXR,4
MXS,0
MXN,8
MXO,0
MXL,0
MXJ,0
MXK,2
MXH,3
PSAE,0
CHLR,0
MXA,2
PTAB,0
AWT,0
PTAE,0
KDTY,0
MQL,0
BRDB,0
MQN,0
AMLR,0
BRYA,9
MDVR,0
AWM,0
KDGL,0
MDVK,0
AWL,0
KDGH,0
KDGI,0
AMLA,6
AMLO,0
BONA,3
MDVB,0
MDVE,0
AMLI,0
PLPM,0
PAGM,0
CKRD,0
BBLK,0
ALNI,0
BSUR,0
BHCL,0
BHCH,0
ETBC,0
RGDA,8
MLPR,3
BUGY,0
BUGN,0
CRAE,0
BUGL,0
MLPM,0
MUDI,0
GNGD,2
IGTA,0
MKRA,0
MKRN,2
MKRL,0
MKRH,2
GNGT,0
GNGR,0
KRPC,0
SBM,2
OHAN,0
SHEO,0
SHER,0
BEPR,0
TYM,0
VID,3
SBNR,0
SBNM,0
TYT,0
FUT,7
CLKN,0
CLKA,2
BLGA,0
TKVR,0
BLGT,2
BLGR,6
HGY,0
GHUM,0
NFKS,0
KRJT,0
HGL,2
KRJR,0
KRJL,0
SJGM,0
KRJD,0
KRJA,0
JBW,0
KUDN,0
JBS,0
JBR,0
KLPG,0
JBP,14
HGI,0
KLPM,2
KUDA,4
JBX,0
JBG,0
KAPE,0
JBD,0
JBB,0
THVM,8
JBO,0
JBN,1
JBL,0
JBK,0
DGB,0
DGA,6
DGG,5
DGD,0
DGJ,0
DGI,2
DGN,0
DGO,3
DGR,10
DGS,0
JHH,0
DGW,0
DGT,0
DGU,2
SNJL,0
PNWN,0
UNA,0
UND,0
UNI,0
UNK,0
UNL,0
OMB,0
ITE,0
OML,4
MZHL,0
AUWA,0
ITR,2
PRCA,0
MHKT,0
AAM,0
AAL,2
AAH,0
AAK,0
BHD,2
AAU,0
BVBC,0
AAP,0
AAS,0
AAR,0
LCAB,0
AAY,3
LCAE,0
BIO,2
BIM,4
BIJ,0
BIK,2
BIH,4
TRDI,0
BIF,0
BIG,4
BID,2
BIB,0
BIC,2
BIA,3
BIZ,0
BIX,1
BIY,2
BIV,0
BIR,0
BIS,0
BIP,0
BIQ,0
SLX,0
SLY,3
KNNK,0
SLT,2
SLU,0
SLV,0
CTND,2
SLP,0
SLR,2
SLS,0
SLM,0
SLN,9
SLO,11
SLH,0
SLI,7
SLJ,2
MGSJ,0
SLD,4
KNNT,0
SLF,2
SLG,0
SLB,2
MCO,0
MCN,3
MCL,0
MCJ,0
MCI,7
MCA,7
MCZ,0
MCY,0
MCV,0
MCU,2
MCS,3
MCQ,2
PTHD,0
WANI,2
MKRD,0
ELR,0
CPBH,0
DLPT,0
DLPR,0
DKDP,0
RORA,0
DKDE,0
DLPH,2
GNGL,0
GUSB,0
BYXA,0
TKYR,0
KIZ,0
KIY,0
KIS,2
KIR,17
KIQ,0
KIP,2
KIW,0
SLTH,0
KIU,0
KIT,5
KIK,1
KIJ,0
KII,0
NMBR,0
KIN,3
KIM,3
KIC,0
KIB,0
KIA,0
KIF,0
KIE,0
KID,0
CRR,4
CRP,7
CRV,0
CRW,0
CRU,0
CRX,0
CRY,5
CRC,0
CRG,0
CRD,0
CRE,0
CRJ,9
CRK,0
CRN,2
CRL,0
PR,0
PS,2
PP,2
PV,0
PW,0
PT,0
PU,0
PY,0
PB,4
PC,2
PG,0
PD,0
PJ,0
PK,0
PH,0
PI,0
PN,0
PO,0
PL,0
JNNA,0
KTCR,0
KTCE,0
KTCH,2
GSB,0
SPRN,0
OPL,2
OPM,0
SPRD,3
SPRA,0
TUWA,0
DOHM,0
WRGN,0
HRN,0
ANDN,2
ANDI,4
BNJN,0
KURO,0
KURJ,1
JLP,0
CHRU,0
KHAI,0
PSL,0
MRWS,0
KHAG,0
CHRG,0
JALD,0
CHRA,0
KHAR,0
CHRM,0
KHAT,0
TLGI,0
TLGP,1
TLGR,0
KDER,0
PKNS,0
PSX,0
AMBR,0
HGJ,0
AMBH,0
GTE,0
PKNA,0
KSGL,0
SKVL,0
JLM,0
GTF,0
PSS,0
LPN,0
DDMT,0
CDAE,0
NGDM,0
BBNH,0
BCN,6
HNG,0
KMQA,0
BDPG,0
RGJI,0
BDPA,0
TNUE,0
BDPL,0
RNJ,0
BDPK,0
BCA,4
CMNR,0
PDGL,0
RNI,0
MSMI,0
HNU,0
SGF,2
BCHR,0
KOKA,0
JTTN,2
BCHL,0
KYBR,0
BHAD,0
BHAL,0
BHAN,0
BSSL,0
PCGN,0
BHAT,0
BHAW,0
SHKY,0
BHAS,0
BERO,0
BCJ,0
VOC,0
VOL,0
MPML,0
DWDI,0
TKPY,0
NRZB,3
ALAI,0
ALAL,0
NTVT,0
TKPL,0
AIR,0
GTQ,0
SYAE,0
FD,12
RSYI,0
MINJ,0
MINA,2
GHSR,0
KRLS,0
KRLR,6
HPHI,0
KRLI,2
KARR,0
CIA,0
ASAR,0
KART,2
CID,0
CIK,0
LKDU,0
CIH,0
CIO,0
CIL,3
ASAF,2
CIP,0
CIV,0
KARD,0
CIT,0
KARK,0
KARH,0
KARO,0
DAD,0
DAE,0
DAG,0
DAA,4
DAB,4
DAC,0
DAL,2
DAM,0
DAN,0
DAO,0
DAH,0
JNSC,0
DAU,0
DAV,0
DAP,0
DAQ,0
DAR,0
DAS,2
PFU,0
DAZ,0
MACR,0
INDB,3
ULT,5
ULU,0
INDM,0
SNTD,2
ULN,0
ULL,2
ULM,0
ULB,4
ULA,0
ULG,2
ULD,2
SNTH,0
LDVD,0
IJK,3
AGN,3
AGM,0
NYY,4
AGI,2
NYP,4
AGD,0
AGC,12
AGB,0
NYT,0
NYK,0
NYH,0
NYI,0
NYN,6
NYO,4
AGY,2
KOTI,0
AGV,0
NYA,0
