MLQ,MHQ,11.14
MPR,VS,6
MPR,VRM,6
AVD,HC,3
AVD,ANNR,3
AJL,NNKR,8.19
AJL,PMH,6.72
AVC,TLGI,20.81
AVC,DVG,8.05
AVC,HRR,5
MLT,PURI,16.17
MLT,JKDP,2.95
JDL,JMS,13.17
KJGY,HNC,3.4
KJGY,TPZ,1.51
KANJ,BJD,4.38
KANJ,NEP,3.18
ADHL,ASK,8.28
ADHL,HVL,5.26
AJE,SPDA,7.82
AJE,AI,7.21
NALR,BVA,11.97
NALR,ABB,2.97
BDJR,MINA,9.55
BDJR,TRWT,7.7
GGAR,BGMR,5.18
GGAR,BIY,5.92
JDA,JPP,6.03
JDA,KHDP,4.43
CSMA,RUJ,13
CSMA,BATS,9
DEW,GMI,13.01
DEW,BFF,6.17
BTGH,AMC,6.66
KZS,JRJ,2.82
KZS,GTF,4.83
KZQ,FA,14.62
KZQ,RANI,6.49
BRHU,KKET,5.74
BRHU,JID,5.89
KZW,KTF,8.89
KZW,BTIB,0.71
KZT,KZTW,3.14
KZT,PYD,6.24
KZU,MIK,8.33
KZU,KND,3.27
KZX,GSB,4.1
KZY,TCN,7.47
KZY,ANY,1.78
KZB,KCHV,7.4
KZB,ANY,5.93
GTNR,ML,8.05
GTNR,BNZ,4.23
KZE,BFR,8.56
KZE,NLE,9.52
KZJ,KMPT,5.86
KZJ,WL,10.05
KZK,VELI,4.19
KZH,LNMA,6.13
KZI,GLBN,2.92
KZI,KQL,6.44
BWH,KKRH,4.32
BWH,USK,3.81
DEB,PCX,10.59
DEB,SVH,7.58
RKSH,VRH,5.17
BHKD,BRKA,11.91
BHKD,PTRU,8.3
RKSN,BRM,9.55
RKSN,MMV,7.45
RKSN,PRSL,11.79
BHKL,DN,5.68
BHKL,BBA,6.95
KANS,SASG,12
KANS,STDR,9
NRX,GKH,5.21
NRX,BPS,4.6
DEG,JPRD,2.54
DEG,KASR,4.21
GOGH,SRPB,7.35
GOGH,CROA,11.5
AJRE,JID,7.58
AJRE,SNBR,5.55
MLHA,KSD,16.09
MLHA,CVR,12.15
SPGR,NTR,11
SPGR,AMSA,5.82
YGD,KKM,6.94
YGD,YA,8.55
YGA,BDM,6.71
YGA,LKY,4.61
SOAE,BGAE,2.66
SOAE,BHLA,4.92
YGM,BSCP,4.47
YGM,GAP,3.34
YGL,CLE,7.78
YGL,NKD,9.58
CGKR,PANP,3.97
CGKR,BDRL,5.15
SPGL,ARP,8.86
SPGL,PFMB,2.91
SPGN,NTSK,3.85
SPGN,CGF,12.35
KPLR,JMKR,11
KPLR,KGRA,7
ETYD,JUNC,0.55
ETYD,UDLW,1.06
KPLL,KVDU,4.78
KPLL,VTM,3.32
KPLE,AMP,8.77
KPLE,PNE,6.32
KPLD,BUDR,4.71
KPLD,KED,4.28
HTZU,RDUM,4.44
HTZU,MKA,8
HTZU,TALL,3.52
RAMP,JGZ,6
RAMP,CID,3
RAMR,PSN,7.96
RAMR,BVN,10.14
SKEN,AUI,4
SKEN,BAKT,2
MFX,JSR,5.6
RAMA,FYZ,5.35
RAMA,FTP,5.83
SRSL,ASLU,8
SRSL,DKX,6
VAK,AMY,6.45
VAK,EVA,3.78
VAH,IKI,9.33
VAH,MOA,4.25
VAL,CKE,6.93
VAA,JBO,1.56
VAA,KRKN,6.05
VAE,KDBM,10
VAY,TUVR,3.66
VAY,SRTL,10.21
VAR,KCG,2
VAR,JOO,1
VAS,GJR,6
VAS,KKRV,5
VAT,PRH,7
VAT,NZD,9.98
VAU,PLVA,5.27
EDD,TGL,8.08
TAPA,JHK,4.94
TAPA,GUNS,5.47
RLE,LEB,1.75
RLE,SHT,2.9
AIPP,ENR,4.22
AIPP,AIP,1.78
TKND,DWDI,6
TKND,BKRH,2
TKNG,CMBR,0.92
LMT,KSAR,3.88
LMT,BENL,4.95
TNJR,JSKA,3.19
TNJR,PT,3.78
TKNR,GBG,5
TKNR,CDP,4
MTWN,CCO,6
MTWN,TMS,4
KDRP,MTND,9.59
KDRP,BDKT,15.09
SGRP,KLJ,3.62
SGRP,KDJ,4.43
SGRR,MNWL,9.92
SGRR,BLA,10.88
SGRL,KRLR,13.23
SGRL,MHDA,5.76
SGRM,TKRI,9.07
SGRM,LKMR,12.83
PCLI,IKR,10.79
SNBD,RNJ,5
SNBD,BNG,11
PCLM,OLA,4.73
PCLM,TMV,6.89
KDRD,MWF,6.06
KDRD,MCQ,10.23
SGRD,SRGD,0.92
SGRD,BUA,6.47
SGRE,AGDL,6.8
SGRE,BLNK,6.2
KDRI,BOV,7
UVD,PAD,5.74
UVD,BAGD,7.89
SGRA,DABN,10.61
SGRA,MNSR,14.89
LMM,GGA,12.75
LMM,SBO,7.13
JHBN,SALE,4.17
JHBN,GGLE,2.49
LMO,BSWD,5.76
LMO,HTGR,6.81
LMA,DWL,10.26
ME,BMPL,6
ME,SHAN,3
MD,KSG,23
MD,AII,6
MG,BWZ,8.38
MG,LDH,3.55
KGVL,DOGL,19.8
KGVL,YDK,15.36
MC,MMM,2.18
MC,UCP,14.21
MB,KGF,3.86
MB,MCV,8.07
MB,LDP,7.17
MB,MBWC,0.81
MB,GOT,7.65
RWH,JTTN,5.49
RWH,BLMR,7.84
ML,LBH,8.22
ML,JRR,5.67
MO,MKPT,9.26
MO,MVE,7.9
PLMD,SHI,8.31
PLMD,CBF,6.71
RWL,QSR,10.83
RWL,VRH,6.4
MH,NLD,2.24
MH,SILO,2.76
MK,KSRK,1.7
MK,MILA,6.12
MJ,AUWA,8.65
MJ,FLD,26
MJ,RKZ,10.64
MJ,MRWS,16
MU,DV,5.05
MU,RF,2.51
MT,NNP,9
MT,RS,12
MW,KYW,10.86
MW,BTK,6
MV,MNX,15.68
MV,MY,4.41
MV,NID,14.05
MP,SGLM,11.16
MP,TEN,3.6
MS,MSC,2.24
MS,MPK,1.25
PLMX,SLHP,8
PLMX,PTRJ,6
LMG,BRLF,6.3
LMG,LMGS,2
MY,KTM,8.64
MX,PL,1.72
DOK,GS,8.9
DOK,SJD,6.7
DOH,MGRD,4.69
DOH,POX,7.96
HSI,KRH,8.13
HSI,KNAR,5.35
DON,MKC,6.79
DON,RCJ,8.33
DOL,SIHO,6.9
DOL,DUBH,5.93
DOC,KLI,7.19
DOC,PTA,6.84
DOA,SNL,7.23
DOA,JSPN,5.2
DOD,KHNR,7.6
DOD,MDLM,8.02
DOE,GSPR,10.54
DOE,ADTL,8.76
DOZ,AII,7.11
DOZ,SDH,8.43
DOX,BPR,4
DOX,IZN,8
DPT,KESR,11
DOR,DUK,11
DOR,MNKB,8
DOS,SEB,5.76
DOS,PHE,4.44
DOT,ARX,3
DPR,CAJ,6.86
DPR,HBW,5.18
DPP,DHKR,5.46
DPP,DHMZ,5.45
BHTR,NNPR,7.92
BHTR,BTK,8
BHTS,SSD,6.71
BHTS,KMJ,6.97
BHTN,BMR,11.61
BHTN,BRGT,13.14
BHTL,MGTD,4.66
BHTL,VQD,10.8
BHTK,KOI,11.07
BHTK,KGS,12.6
BHTH,BDMA,3.13
BHTH,DEPI,4.48
MSOD,FD,7.19
MSOD,BTKD,8.05
BHTA,BPKA,10
BHTA,KRGA,11.17
VINH,KFD,14
VINH,DWV,11
MCPE,DSL,7.35
MCPE,MTD,6.67
PUL,JHK,13.28
PUL,LHM,7.08
PUM,KODN,4.39
PUM,PEU,4.95
PUN,RMZ,6.23
PUO,MKC,7.54
NRNR,CXA,5.52
NRNR,MTC,5.19
PUK,OLR,6.84
PUK,NYI,4.01
PUD,BQE,7.99
PUD,PNWN,7.25
PUE,KHR,9
PUE,JRTR,8
PUF,PTPR,5
PUF,BFPA,8
PUG,TPJ,9.01
PUG,KLS,9.5
JJR,DNJ,7.82
PUC,PO,7.21
PUC,ALP,8.59
IVL,KDU,7.28
IVL,MEJ,6.71
JJK,PJY,5.87
JJK,AAP,10.02
PUY,RAHA,7.21
JJG,SBNM,4.9
JJG,NSO,7.66
PUW,CKD,7.16
PUW,JRL,6.64
KULH,TKRP,5.87
KULH,BQP,3.53
PUQ,NGAN,10.14
PUQ,SMGR,8.86
JJA,CRG,6.11
JJA,RKR,3.86
CGTA,NRPD,11
CGTA,SADP,10.86
CGTA,KSN,9.29
BAV,MMS,9.3
BAW,YPR,8
BAT,BATM,5.23
BAT,VDGT,9.41
BAU,WGA,10.22
BAU,AGQ,8.27
BAR,HP,10.99
BAR,SEU,8.74
BAP,NPW,6.45
BAP,CIT,11.83
BAQ,PAI,8.7
BAQ,RKDI,4.48
BAZ,CJW,12.38
BAZ,SDLK,6.41
BAY,OBM,15.12
BAY,HDD,6.62
BAY,BYC,5
BAF,SIRD,17.43
BAF,MAAR,22.85
SJNP,BHRL,5.39
SJNP,MDPB,6.86
BAD,MTJ,10.22
BAD,FAR,8.69
BAE,HNC,3.81
BAE,SNKE,5.18
BAB,KHJ,8.18
BAB,BPW,4.39
BAA,GSGB,4.39
BAA,SDI,7.24
BAO,RRU,6.2
BAO,NUB,5.89
BAL,AYN,4.52
BAL,ALK,7.96
BAM,GTA,10.54
BAJ,OD,6
BAJ,SNA,5
BAK,DO,10.81
BAK,KVGM,6.83
BAH,DVGM,11.82
BAH,MITA,7.4
BAI,KUT,9.38
BAI,JHIR,6.87
JCNR,BSR,4.15
JCNR,KARD,6.8
STD,HSR,10.64
STD,MAYR,4.56
STE,DOY,6.13
STA,SAGM,4.65
STA,KMA,5.45
STA,LGCE,11.6
STB,FLU,7
STC,KHAR,1.32
STC,VLP,2.06
MGKM,TLMR,10.68
MGKM,ABSA,18.67
STM,GDY,2.11
STM,PZA,1.63
STN,STNC,2.22
STN,ULTL,5.09
SADL,JN,8.51
SADP,LGRE,12.6
STW,ROI,8.45
STW,CATA,4.88
STP,KB,6
STP,SCC,0
STP,BUGN,9
STP,HA,24
STP,SD,35
STR,JSV,7.57
STR,KRG,10.9
HRDR,MGRP,8
PPRH,KTI,4.21
PPRH,NRV,3.99
NCP,NCPM,1
NCP,KHGR,9
NCR,KIK,10.96
NCR,VXM,7.14
NCU,KRY,10.56
NCU,NCE,3.91
NCH,MXN,10.3
NCJ,SUCH,3.85
NCJ,NJT,5.04
NCJ,THX,9.57
NCN,KATI,10.16
NCN,HEN,11.79
NCA,DQL,13.49
NCA,VNE,12
NCB,NBS,7.71
NCB,MRDG,13
NCB,BSW,7.9
NCB,COB,4
NCE,TKU,7.62
LIG,CWA,12
LIG,BRKH,6
LIG,SKPR,3
NEO,GNHI,7.05
NEO,DNR,5.77
BXLL,OBR,6.5
BXLL,CPU,6.27
BXLL,SLBN,2.92
LIJ,RKL,6
LIJ,MTBG,4
FNG,FDK,1.65
FNG,GZS,6.87
HFZ,HTCY,2.88
HFZ,CDNR,3.51
FNB,SNF,1.66
FNB,NCHS,1.34
ROZA,PRPM,4.44
ROZA,SXK,6.33
ROZA,BRTA,7.04
FNO,DHT,3.21
FNO,KFA,4.85
CLVR,PVD,3.82
CLVR,MOD,2.69
KTKR,UDGR,12.32
KTKR,HER,4.23
KTKS,TNPR,3
KTKS,MHI,7
KTKH,NKR,5
KTKH,ATR,9
KTKL,MAUR,10.15
KTKL,SSZ,3.02
KTKA,DKC,6.13
KTKA,MQN,4.35
KTKD,NKJ,8.07
KTKD,LEK,8.06
QBW,PKK,14.58
QBW,MOT,7.25
NEC,PAB,2
NEC,TI,2
BASA,LGN,7
BASA,BHWD,7.68
ACL,VDH,3.54
ACL,AML,3.61
KAA,BDN,9.06
KAA,SKB,10.89
KAG,MYK,8.1
KAD,LNL,3.76
KAD,MHLC,5.11
KAJ,DLX,12.12
KAJ,BJY,9.89
KAI,PRDH,5.42
KAI,PMY,15.06
RHR,KFT,7.31
RHR,LBT,15.57
KAO,TNW,4.23
KAO,CAM,9.36
KAN,TIT,5.98
KAN,JTL,4.2
KAN,KANL,2.93
RHW,AHH,5.22
RHW,KUP,4.32
RTGH,PYI,8
RTGH,LOHA,8.43
RTGH,MIO,16.95
RHI,MKSR,7.46
RHI,BMSN,8.5
KAR,MST,7.37
KAR,HRI,10.26
KAQ,PVD,3.85
KAQ,KCC,3.25
KAP,MDA,6.84
KAP,RPO,12.07
KAW,SVPI,15.9
KAW,PARH,17.7
KAV,ITR,2
KAV,KP,8
KAV,NGP,6.35
KAU,DHNA,6.31
KAU,JTK,4
KAT,SKF,16.85
KAT,MSP,9.46
RHA,KLNP,4
RHA,BNKA,5
RHA,PDX,5
KAY,MTP,7.14
KAY,PKM,11.54
RHE,ASB,4.88
RHE,GUD,7
RHG,SRRG,6.13
RHG,DGW,8.99
MRHA,TELY,4.52
MRHA,BAKA,15.51
GPPR,AI,8.96
GPPR,GIMB,3.7
SYN,GTX,3.09
SYN,KDSD,6.9
BMRN,VVA,10.89
BMRN,MTHP,2.59
MRHT,MOX,5.65
MRHT,KOWN,11.85
SXZM,HME,8
SXZM,BRML,8
DMNJ,DMRT,8.12
DMNJ,BGUA,14.55
LXD,JER,6.15
LXD,AGV,5.9
NEP,MHD,3.91
CNPI,BSKH,8.95
CNPI,GRMA,13.89
SVJR,KK,3.84
SVJR,PUNE,2.4
NDPL,GZL,7.52
NDPL,NDL,7.08
KIUL,MHLT,4.25
KIUL,LKR,1
KIUL,RMPR,11.77
NKPL,CTYL,5.46
NKPL,SRMR,9.77
NDPR,KNJJ,3.03
NDPR,BLC,7.88
CNPR,KMHT,12.2
ADST,MUG,6.99
ADST,BDC,3.54
NDPU,STUR,6.1
NDPU,PPM,7.12
SGAC,CDSL,5.43
SGAC,KOTA,2.71
ATG,THS,6.13
ATG,ASO,9.44
ATE,BUS,8.85
ATE,KHU,12.92
ATC,JOO,1
ATA,ORAI,15.5
ATA,URG,8
ATL,JPML,2.19
ATL,ACU,3.44
ATM,BYXA,9
ATM,DQG,7
ATH,BJK,9.25
ATH,BON,15.03
ATW,ASI,3.62
DVGM,RDHP,12.68
CBSA,SIPA,16.5
CBSA,PRSL,8.47
ATR,SIRN,7.74
ATS,BRGA,18.17
ATS,GBQ,7.57
ATP,PSPY,4.23
ATP,TAC,7.47
BNRD,BLGR,1.94
BNRD,LSX,16.67
KRBP,VBH,4
KRBP,KPGM,7.1
HTGR,PCT,4.97
SOHL,DHW,3.47
SOHL,JHWR,4.36
NERI,LCN,6.29
NERI,MINJ,6.45
NERH,WW,5.25
NERH,BBHT,0.41
MLYR,CHSM,6.78
MLYR,TVS,7.24
CHJC,BPK,6.58
CHJC,WR,3.98
CARD,GJR,3
CARD,LNJ,4
RGA,RGX,16.27
RGA,SMTG,5.23
CFG,TTB,11.33
RGD,SDPH,6.09
KRBO,KPDH,4.53
KRBO,CHUA,2
BOTI,RGS,12
BOTI,SNTH,4
BOTI,PLSN,12
PNI,HBW,5.65
PNI,NGG,5.8
BDHL,KMNP,7.88
BDHL,PCMK,7.35
MDPJ,KNVT,9.41
MDPJ,BHBK,12.42
KDMD,TVNL,8.27
KDMD,VM,7.73
NANA,KVJ,8.74
NANA,KTR,6.32
MDPD,BDPL,5.26
MDPD,SRPM,4.12
NAND,MULK,10.29
MDPA,HMG,8.38
MDPA,BHL,9.57
BDHA,SVKD,11.63
BDHA,GKD,6.03
KDMR,SOJN,5
KDMR,VTJ,6
BDHY,CHNR,7.77
BDHY,KTHU,12.2
MRLI,TPH,4.35
BDHT,LDE,6
BDHT,SASR,7
NANR,KDJR,5.6
NANR,BSTP,9.03
MDPR,SYQ,9.29
MDPR,KNLS,10.76
BDHP,KPKI,3.88
BDHP,ASAR,3.57
LMNR,MGG,11
LMNR,PLA,11
LMNR,INDB,3
PTKP,BGSF,10.41
PTKP,OEA,3.45
PTKR,DDJ,1.35
PTKR,KOAA,2.89
GTLM,GRBL,5.87
GTLM,VZM,5.64
MCLA,PLVI,9.37
PNE,BHP,4.22
LDD,LING,5
LDD,TPN,6
PDPH,DJHR,15.92
PDPH,NOMD,2.76
PTKC,PTK,3.65
PTKC,BHCH,2.72
PTKD,KKGT,4.18
KNLS,PPLI,5.12
KNLS,LPJ,16.83
CKHS,PNVL,3.71
CKHS,MHPE,5.74
GTLW,BLL,7.19
GTLW,GTL,4.95
PDPK,SHM,5.07
KNLP,HX,10.06
KNLP,BKPT,6.47
MNJR,JPD,7.35
MNJR,IDS,4.14
KKHT,BJIH,6.03
KKHT,DBG,6.84
MEE,BYP,7.28
MED,GWV,3
MED,DBV,4
SMSR,PED,7.81
SMSR,KPDH,3.17
GDV,OTR,7
GDV,NUJ,6.12
DEIT,GWCN,6.4
DEIT,THEA,9.28
GAYA,KSTA,8.44
GAYA,SICY,5.24
GAYA,CKH,9.59
GDX,GUZ,7
GDX,SJRR,8
TMGN,MVJ,10
TMGN,NDT,5
SOGR,GPH,4.65
SOGR,SXN,6.59
HPKA,ASKN,8.57
HPKA,ORR,3.93
DNWH,NARD,7.97
DNWH,DHWN,13.29
BMPT,PEE,4
BMPT,KYH,4
NVLN,HNL,8.58
NVLN,MLSU,8.45
GDA,KIZ,4.64
GDA,KRSA,10.65
GDA,VKG,6
SDRA,JRL,8.45
SDRA,KSI,5.4
MEW,TERH,5
GDD,JSD,29.66
GDD,GGY,14.88
BIEC,BKTH,0.81
BIEC,TLD,4.58
VGL,KJ,9.79
VGL,CSN,9.32
PRE,DAP,8.13
PRE,JHG,7.41
VGN,BOR,8.72
VGI,SHLU,4
VGI,BUD,11
VGE,ETP,7
VGE,MPLI,13.23
GDG,HBL,12.69
GDG,BKIT,5.23
GDG,KGX,8.32
VGA,PUT,6.95
VGA,EKM,6.99
JOS,GMN,3.38
JOS,ADH,1.69
VGT,BPY,5.54
VGT,CEL,2.79
SBHN,BHWA,6.26
SBHN,SHLT,8.08
GDK,GD,4.75
GDK,KTHL,6.67
MKTP,KAPG,4.36
GDM,AGN,10.64
GDM,G,11.79
KLKH,BNTL,5.18
KLKH,NRF,8.83
WWA,DAC,5.86
DBLA,NIP,11.16
DBLA,JLLO,7.76
SBHR,SVGL,23.94
DBLI,JGA,4.13
DBLI,MRTA,3
TKHA,AON,7.97
TKHA,KOZ,7.24
TKHE,BHNE,6.63
TKHE,AN,11.52
FSG,ALN,6.71
FSG,SSV,5.33
FSP,DNHK,4.92
FSP,DY,10.64
HMRR,PEN,6
HMRR,JITE,5
FSR,GDB,6.1
FSR,MOT,16.08
FSW,BWC,7.17
FSW,SDS,6.81
PRJ,SNSN,8
PRJ,KIA,6
UMNR,KGG,7
UMNR,SKJ,6.2
PRT,MBU,8.03
PRT,TUY,6.02
KDPS,KITN,5
KDPS,OEL,5
KDPR,HCR,6.05
KDPR,BAHN,4.33
KDPR,DVJ,2.85
SNLR,GM,7.59
SNLR,CASA,9.51
RJJN,MOG,3.82
NGTN,KASU,14
NGTN,NIDI,14.56
KDPA,CJS,7
KDPA,DIR,7
SGPA,SAPT,0.83
SGPA,MDP,6.3
KHPI,LWJ,2
PUDI,RU,9.48
RUJ,SNHR,6
RUJ,SHLV,8
KRTA,URD,6.21
KRTA,SQS,4.26
RUI,SNTD,8
RUI,SNKR,8
RUI,ANR,8.25
RUL,TKRI,12.43
RUL,LLGM,16.5
RUM,RBL,9
RUM,FTG,10
RUB,FYZ,8.92
RUB,SNIE,7.1
JOL,JRG,5.95
JOL,BTQ,5.47
KRTH,JHP,8.05
KRTH,KSLA,5.89
RUG,SLKN,2.99
RUG,GNU,4.58
BLMR,MOBD,5.26
KRTR,LKR,15.2
KRTR,GSDH,2.58
BLMK,LLGM,16.93
BLMK,SKPI,10.4
RUR,VJK,7.35
RUR,KDI,10.73
PRZ,MHBZ,4.59
PRZ,MHBG,5.91
RUT,SPDA,8.2
RUT,KEMA,14.1
JHA,DWA,9.91
JHA,BJA,8.74
RECH,BPA,10.5
DIH,BMB,9.66
JHD,KRON,15.2
JHG,MZP,8.32
DIE,KSUA,5.98
DIE,BAYD,6.48
DIG,KLX,9.81
DIG,MOD,3.04
DIA,SVO,13.07
DIB,RG,6.67
DIB,DMPR,6.64
RPAR,GANL,8.78
RPAR,MNPR,7.76
JHP,ET,2.61
JHS,MSV,8.23
JHS,KRQ,11.37
JHS,ORC,11.25
JHS,BJI,8.48
RECY,UDLU,0.25
RECY,UDL,7.47
JHT,SCKR,10.14
JHT,BKH,6.67
JHW,RMA,11.63
DIT,MRDP,5
MRX,PCP,6.65
MRX,NEI,6.76
DIW,RYM,8.53
DIW,BEAS,4.09
DIP,CND,6.33
DIQ,BDU,11.68
DIQ,J,7.22
DIR,JYP,7
KCKI,CNF,7.27
KCKI,MAZ,6.66
UTA,DLQ,6.43
UTA,SAN,5.2
VZPH,ZNP,4
UTD,KBRV,10.82
UTD,ND,5.36
IRP,QLN,4.42
IRP,MYY,4.33
UTL,BME,10
UTL,KVA,11
UTR,MLJ,8
UTR,LBH,8.63
UTR,BHAW,4.86
UTR,BKKS,6.1
UTP,BJR,7.64
UTP,DUO,4.75
VPDA,SPPA,4.46
VPDA,HBP,4.59
MRL,NVS,8.3
MRL,SCH,11.73
PWU,SKL,4.11
PWU,CGL,4.25
PWR,LRA,6
PWR,VJF,5
PWS,PNBE,6
PWS,SCY,3.73
PWS,DNR,4
EC31,HRT,10.4
EC31,KRNN,3.63
KLVD,BNVD,4.95
KLVD,JSPR,8.69
KLVA,TNA,2.38
KLVA,MBQ,3.68
PWL,RDE,9.31
PWL,AST,11.23
PWK,SLHA,10.57
PWK,KHBJ,10.76
NAB,MWG,6.8
BOY,PRF,8.47
BOY,MOF,15.36
BOZ,ALW,2
BOZ,BMO,1
MRJ,VJR,8.03
MRJ,BLWD,5.56
MRJ,JSP,11.78
MRJ,VRB,5.34
NAD,BRNA,8.01
NAD,BTSD,5.82
HBJ,MSO,16.31
HBJ,BPL,6.03
HBE,FLU,5
HBE,KLNP,4
NAK,BTSI,8.75
NAK,BORA,12.85
BOR,UOI,5.72
NAN,KKW,21.55
NAN,VBW,21.86
NAL,DBK,13.58
NAL,LGH,11.7
BOW,MKN,6.16
BOW,BSRL,11.03
NAS,HSX,7.3
NAS,SCQ,8
BOJ,SFR,10.32
BOJ,LPTA,13.95
BOK,BTBR,7.92
BOK,SNI,10.59
NAW,MVH,8.96
NAW,KQT,7.55
BON,SKPA,5.4
NAU,MUKE,3.69
NAU,BDJ,5.49
HBU,KHNP,7.83
HBU,BHLK,14.95
BOD,RTM,9.75
BOD,RNH,7.41
BOE,MFA,4.11
BOE,SJGM,11.91
BOE,DHNA,4.28
BOF,KMTI,4
BOF,SML,53
BOF,SOL,4
BOF,KLK,42
BOG,BMI,6.27
BOG,RTI,11.91
PEU,KTU,4.5
SVN,MUE,6.16
SVN,SLGH,5.82
SVO,BLSD,8.29
HRBR,SND,6.96
SVM,CNR,6.89
SVM,KM,10.02
SVK,TMQ,7.51
SVK,KGD,6.94
MGME,MMLN,15.64
MGME,KLRE,6.35
MGME,NVA,0
SVI,BUI,5.23
SVI,PEP,5.23
SVG,BBD,8
SVG,HHD,7
SVD,J,9.65
SVD,KODI,10.05
SVB,TAV,12
SVB,VRL,13
SVC,ALS,7
SVC,SV,3
SVA,NKH,5.6
HJN,SYAE,2.47
HJN,HWH,4.68
SVZ,BKSA,8.12
SVZ,SKN,8.13
SVX,KMAH,12
SVX,AVRD,14
SVV,TTQ,7.99
SVV,AWT,4.8
SVW,AK,8.84
SVW,BSQ,12.02
SVT,TAN,6.32
SVR,VEU,3
SVR,PTLR,3
SVQ,BRQ,12.3
SVQ,GLMA,11.24
COA,CCT,1.85
VNRD,KHRS,3.98
VNRD,VG,10.28
GXG,KLE,7.35
GXG,TIK,6.8
COE,SIA,7.33
COE,KYG,10.4
PEI,VVN,6.48
LKN,SANH,6.03
LKN,SKJ,9
LKO,LBH,3.6
LKO,LNWT,2.23
LKO,AMG,6
LKO,LJN,0
PDGP,VNG,7
SMBX,GHGL,9.27
SMBX,BHBT,6.09
LKG,PKB,6.08
LKG,HWX,10.64
LKD,PLJ,7
LKE,IDG,10.55
LKE,LBN,7.64
LKB,SVRP,4.9
LKB,PPT,8.95
MWUE,KLA,5.66
MWUE,ALJN,6.22
LKA,HWX,5.5
LKA,DHRY,7.24
COI,IDGJ,9.87
COI,KCN,9.22
COI,NYN,1.41
FLK,SXX,9
FLK,GUZ,9
LLKN,SNL,13.9
LLKN,SMRL,7.8
LKZ,SIA,7.3
LKZ,SIOB,8.56
SMBH,KWO,2.55
SMBH,TKBG,1.94
LKY,JAK,6.17
PDGL,NDKD,9.34
PDGL,VJRD,5
PDGL,VNUP,9
LKT,BKIT,7.37
LKT,KNKP,5.88
LKU,HDW,16
LKU,GUB,22.13
LKU,PBW,6
LKU,HLDD,7.63
LKR,MKB,5.74
FLD,GGO,8
FLD,MRWS,10
LKQ,KHTN,9
GUMA,ASKR,3
GUMI,OND,9.33
BNAR,BZM,15.28
BNAR,RPGU,4.07
GHNH,SPSR,4.04
GHNH,RQP,5.47
BRKY,AJR,4.89
BRKY,DER,4.34
NMDA,JNCV,1.39
NMDA,MRND,2.73
NMDA,KMNN,17.36
KCD,POO,6.72
KCD,GKM,11.28
KCG,MJF,8
KCG,MXT,2
KCF,HOJ,2.81
KCA,SLD,6.89
KCA,JTHT,8.16
KCC,BZA,5
KCC,MAG,7
KCB,BTW,8.71
KCB,PJR,9.14
KCM,MVA,8.24
KCM,KRY,13.57
KCO,KCU,2.009
KCI,PIL,14.3
KCI,VLD,20.08
KCJ,JAIS,2.46
KCJ,BANI,7.28
KCU,BTRI,4.43
KCT,DHE,8.84
KCT,GNGL,5.46
KCV,JSE,3.38
KCV,BTQ,11.39
KCP,KMNR,9.69
KCP,BHLK,14.28
KCR,KLRS,9.09
KCR,RSRI,5.91
PCKM,AB,5.93
PCKM,MPI,5.79
KCZ,PAX,6
KCZ,JDK,5
DUMR,BHSA,1.75
DUMR,GARA,12.05
ABKP,KLPG,8
GLBN,SMQL,4.44
LKSH,AVLI,2.74
ABKA,GPAE,7.17
ABKA,BGRA,4.03
GLBA,NKP,3.38
GLBA,TAP,4.59
NH,GFAE,3.29
NH,KNR,3
NH,NHS,2.62
NI,RHNE,4.61
NI,PKE,10.33
NK,DVL,5.67
NK,ODHA,11.52
NM,GHRI,5.31
NN,JM,12.2
NN,KJL,7.56
PNUG,RSMN,2.21
PNUG,PPN,1.04
NB,RV,9.83
NB,SAV,8.95
ND,PIJ,7
ND,GTE,9.16
ND,MHUA,1
NG,VKZ,4.08
NG,EKM,1.53
NR,KBSN,6.1
NR,UGN,7.02
NS,GOTD,8.8
NU,KY,15.8
NU,GPC,5.7
NW,SPHL,7.19
NW,WADI,13
NW,HLKT,14
SVDC,VVM,2.42
SVDC,LKDU,2.22
KGY,BZN,5.42
MHPR,BHMA,6
MHPR,KRMP,2
AZK,RVS,3
AZK,KIB,4
AZA,MRZA,11.35
AZA,KYQ,10.38
MHPE,CHOK,7.67
AZP,PVL,2.3
AZR,KMPH,13.77
AZR,KWE,6
AZR,BWPB,4.5
JONR,NIR,5
JONR,PDE,7
BNTH,LAL,5.92
BNTH,SHH,5.03
BNTL,FRG,9.54
TKG,TBR,6.67
TKG,PPTN,6.01
TKD,TKDC,5.75
TKD,TKEC,3.25
KHOH,CKTD,5.5
KHOH,BIP,10.86
NDV,DBS,2.98
NDV,MDLL,2.38
NLR,NLS,7.24
NLR,PGU,4.06
KNWS,KNRA,9.63
KNWS,PFR,12.25
TKC,PHI,5.38
CATD,SIY,4
TKA,MGRR,8.06
TKA,RNRD,10.77
CHHU,KIJ,15
TKN,BNSL,5.86
TKN,BNF,7.63
HMP,KATA,3.19
HMP,UDX,5.9
HMR,RYM,2.67
HMR,KRE,6.15
DSBC,BHHZ,5.87
DSBC,DSA,1.13
KJKD,PGT,13.64
KJKD,WRA,11.24
BDVT,MSS,5.2
NLA,NMLU,4.12
NLA,GTL,9.1
BDVR,SLPM,12
BDVR,SUP,7
MDRR,KTES,3.93
