PNC,BKG,119,6
PNC,GZH,119,3
SRNR,GWD,38,12
SRNR,WPR,38,10
PNE,BHP,56,4
PNE,AMP,56,15
PND,KOI,30,11
PND,HRB,30,8
PNF,JOA,14,16
PNF,PRLI,14,36
KUDL,SNDD,50,14
KUDL,SWV,50,30
CTKT,KHTU,6,6
CTKT,DIA,6,35
SIPR,SWA,83,5
SIPR,MHH,83,3
JPG,MOP,6,6
JPG,HDB,6,22
JOP,ZBD,38,7
JOP,SKN,38,28
JOQ,GOGH,75,18
JOR,MKSR,4,32
JOR,MON,4,35
PRF,BOY,42,9
PRF,KEH,42,9
SAN,UTA,115,5
SAN,RBD,115,11
PRB,KPP,54,15
PRB,SEH,54,14
SAC,GWL,2,18
SAC,MLAR,2,7
PRL,TNM,12,31
SAA,AMH,23,13
SAA,MMA,23,9
MUR,MSW,83,14
MUR,NGB,10,21
SAG,DUI,21,16
SAG,SFM,21,12
PRH,EE,125,2
PRH,NZD,125,17
NGR,SVHE,24,13
NGR,GDG,24,23
PRT,VM,27,20
PRT,TDPR,27,23
JOB,HDA,97,10
JOC,BURN,17,33
JOC,ANR,17,13
PRP,TKN,77,13
PRP,GAP,77,12
PRR,BBM,37,31
PRR,BKSC,8,64
PRR,GUG,2,29
PRR,ANR,31,26
BLW,CNK,68,7
BLW,RSI,68,9
SAP,PGRL,20,32
SAP,GNT,20,42
SAW,SQN,42,10
SAW,MOF,42,7
SAV,BSL,115,16
SAV,NB,115,9
SAU,ABD,103,12
SAU,CE,103,11
NRKR,PAR,103,18
NRKR,KATL,99,25
NRKR,CNDB,4,95
SNF,BMT,38,4
SNF,LPI,38,14
GRRU,RFJ,79,16
GRRU,GAYA,79,22
CHE,TIU,106,19
CHE,DUSI,106,6
JNR,KML,6,20
JNR,SMI,6,25
MRT,HTC,9,40
CHI,KHED,50,41
CHI,SVX,50,26
JAT,BBMN,66,9
JAT,RMJK,8,44
SKTN,KRSL,4,10
MRR,RJG,64,12
MRR,CTR,64,7
KASR,KUR,69,11
KASR,DEG,69,5
MRL,NVS,168,9
MRL,SCH,168,7
JAO,NLI,21,20
JAO,DOD,21,17
CHR,PEP,21,11
CHR,RSR,21,11
JAM,HAPA,44,9
JAM,KNLS,26,27
JAM,LPJ,12,43
JAJ,STL,96,19
JAJ,GHR,94,11
CHV,NLE,70,5
CHV,TKQ,70,8
MRK,DKD,10,24
MRK,TLU,10,13
MRE,BMU,102,9
MRE,SYWN,102,4
CHZ,BG,80,34
CHZ,MLY,80,7
MRG,DBY,2,13
MRG,LEDO,2,8
MRA,DHO,126,27
MRA,BAO,126,19
MRB,KBL,18,22
MRB,HPT,18,6
JAA,MURI,40,13
JAA,KSX,40,11
BRKA,BHKD,23,12
BRKA,ARGD,10,4
BRKA,RMT,13,5
BTKP,ATE,16,22
BTKP,CKTD,16,15
DBA,GWL,130,42
DBA,SOR,130,19
VSKP,SCM,119,8
VSKP,DVD,127,18
DBB,GUP,2,6
DBD,MOZ,39,24
DBD,TPZ,8,28
DBD,SRE,31,34
DBG,KKHT,14,7
DBG,KML,6,23
DBY,MJN,2,26
SNN,BPK,9,7
SNN,HGT,9,17
API,DG,2,10
API,ODC,2,23
APN,VGE,7,19
APN,SXT,7,8
DBR,BRG,104,16
DBR,MKP,104,23
DBU,GBD,60,39
DBU,YNK,60,21
ATP,KLU,68,27
ATP,DMM,68,34
VNUP,NDKD,20,18
VNUP,MRGA,20,20
THVM,KRMI,48,25
THVM,PERN,48,15
RPRD,NRLR,29,7
RPRD,KSNG,29,16
TKG,TBR,2,6
TKG,GAGA,2,12
TKD,OKA,153,7
TKD,FDB,153,10
TKE,BDVT,8,20
TKE,RRB,8,24
HMY,TBH,2,18
HMY,NLP,2,29
NLV,KTCH,53,10
NLV,RNY,53,17
TKN,GAYA,77,19
TKJ,ANVR,67,11
TKJ,NZM,66,4
TKJ,CSB,133,1
JNA,JIND,29,25
JNA,ROK,29,32
TKH,JRG,2,6
TKH,ROP,2,6
HML,VNE,2,32
HML,GPZ,2,19
NLE,KZE,70,10
NLD,SILO,7,5
KUGT,MANU,2,21
KUGT,PEC,2,10
TKQ,PAY,70,6
NLI,RTM,21,13
HMG,BHL,6,18
HMG,GGR,6,14
DLB,POZ,27,9
DLB,AWB,27,13
MAG,NBR,26,11
MAG,NGNT,164,18
MAG,KCC,190,7
AFK,DINR,128,13
AFK,AWY,128,9
DLK,TETA,104,8
GCH,MKN,32,29
GCH,DNA,32,15
DLI,ATT,2,472
DLI,DSA,87,6
DLI,DKZ,10,3
DLI,DEE,35,4
DLI,SZM,31,3
SNQ,MUW,98,8
SNQ,JSME,98,9
DLO,HSA,21,25
DLO,BNV,21,9
DLN,ZNA,109,14
DLR,JKN,21,9
DLQ,BLM,115,8
DLQ,UTA,115,7
DGA,ATNR,84,6
DGA,STLR,84,4
HPU,MTC,6,30
HPU,SMBL,76,21
HPU,PKW,71,11
HPU,HZR,4,9
AFR,DUB,16,10
AFR,CH,16,14
DGG,RJN,78,31
DGG,SKS,78,36
KXH,SQR,6,25
KXH,JUC,6,20
BTT,DEOS,66,20
BTT,BHTR,49,13
BTT,SRU,25,11
BTW,UMD,10,36
BTW,KWV,10,38
BTV,BHC,108,31
BTV,KRIH,108,7
BTQ,KCV,2,11
BTQ,JOL,2,6
BTP,SOP,1,13
BTP,PDRD,71,5
BTP,BRPT,70,6
BTS,ROP,106,10
BTS,ARD,106,6
MAM,DHD,89,24
BTY,DEB,6,12
BTY,KNJ,6,28
BTX,HPP,15,23
BTX,KLAR,15,8
SSR,BJNR,2,26
SSR,BHL,2,40
SSM,DOS,82,17
SSM,KTQ,82,26
BTD,RUR,9,22
BTD,SRGT,2,75
BTD,LTD,12,11
AJNI,NGP,160,3
BTA,SDE,109,4
BTA,PAIL,109,6
SNX,KTW,6,10
SNX,NBD,6,15
BTC,SMC,2,16
BTO,NRS,107,13
BTO,BE,107,19
MAN,BJD,177,13
MAN,ADI,177,3
BTI,MAUR,12,34
BTI,GDB,13,28
BTI,GNA,16,12
BTI,BCU,12,17
BTI,BTIC,3,8
BTI,RMN,4,29
BTI,SGF,10,17
BTH,MJL,16,9
BTH,CAI,16,17
BTK,MW,49,6
BTK,BHTR,49,8
SSB,MGLP,37,4
SSB,DKZ,33,7
SSB,DEE,4,8
KKLR,AKVD,20,17
KKLR,MDVL,20,7
PGTN,PGT,2,5
KMME,DHN,82,39
KMME,BRR,82,3
RMR,GWS,8,16
RMP,TAZ,42,11
RMT,MURI,13,53
RMU,NRS,107,32
RMU,BLQR,10,27
RMU,MIL,6,23
RMU,MB,115,28
LNT,PMKT,8,20
LNT,KAYR,8,25
TSI,SCT,2,8
TSI,KDNL,2,16
SEE,PMU,84,7
SEE,HJP,84,6
LNR,MEP,76,11
LNR,VMA,76,12
RMB,LHU,10,20
RMB,SDLP,10,29
LNL,TGN,99,29
LNL,KAD,99,4
RMA,JHW,76,12
RMA,MKX,76,10
RMF,MQX,19,11
RMF,NUQ,19,12
BGVN,DD,69,27
BGVN,JEUR,69,47
LNK,SQR,6,6
LNK,MQS,2,20
LNK,MXH,8,24
TETA,SUD,104,9
KGLE,AZ,17,15
RMN,KNL,4,14
RMM,PBM,16,11
BBN,BJMD,4,9
BBM,CNI,37,22
NMGY,GLGT,2,16
NMGY,KUTI,2,2
BBK,GTNR,36,20
BBK,SGJ,50,18
BBK,BUW,71,28
BBK,SFH,85,7
KJG,YLG,37,22
KJG,HVR,37,7
KJH,AHA,42,8
KJH,UREN,42,4
KJI,JYG,14,13
KJI,RJA,14,9
KJN,BLU,13,25
KJN,GHJ,13,22
BBA,RG,4,6
BBA,BJ,4,27
KJM,BNCE,8,7
KJM,BAND,30,8
KJM,BNC,36,9
KJM,WFD,78,9
KJM,YNK,4,16
KJT,CHOK,6,11
KJT,NRL,93,13
KJT,KAD,99,25
BBU,DGO,82,9
BBU,PSE,82,12
KJY,KRJ,3,7
KJY,MOM,3,9
BBS,MCS,143,7
BBS,BRAG,4,17
BBS,KUR,159,19
BSQP,MNP,94,6
BSQP,KIUL,94,8
MDNR,MTC,38,20
MDNR,GUH,1,18
MDNR,MUD,37,10
TUP,PLMD,118,41
VMD,KVM,6,5
VMD,PAV,6,7
MBNL,MON,4,28
MBNL,RNV,4,32
TUV,MLTR,2,6
TUV,VNB,2,9
DNKL,MRDL,28,33
DNKL,JJKR,2,105
MDDP,HBJ,156,16
MDDP,ODG,156,14
TUL,SSIA,8,7
TUL,CNI,8,37
MBNR,JCL,38,18
MBNR,WPR,38,53
TUN,NRW,29,26
TUN,JHL,29,12
TUA,KTU,76,7
TUA,TIR,76,8
BWIP,DPUR,2,12
BWIP,JNRD,2,25
KRND,SMZ,23,10
KRND,SHG,23,21
DRLA,MUT,39,12
DRLA,KAT,39,17
KPNA,NIA,67,7
KPNA,AKT,67,8
KRNR,MYS,14,34
KRNR,MGF,14,35
BEHS,SOW,7,4
BEHR,MWJ,12,46
BEHR,VST,4,30
BEHR,KMZ,8,111
ANSB,KART,6,8
PDY,VM,16,37
TKRI,RGDA,6,89
TKRI,SGRM,8,9
TKRI,RUL,2,13
POT,AUB,2,5
POT,TBR,2,9
JAIS,FTG,36,10
JAIS,KCJ,36,2
BET,KAH,150,10
BET,BAQ,150,10
FYZ,RUB,102,9
FYZ,FTP,102,11
SLH,R,84,23
SLH,TLD,84,15
CYN,CNGR,55,6
SKGH,CAR,13,21
SKGH,LUSA,13,20
FKM,KOJ,77,10
FKM,CROA,75,12
FKA,LKW,2,31
FKG,BXP,24,24
FKG,GLGT,2,7
FKG,KXL,22,9
DHG,HVD,20,31
DHG,VG,20,66
CWA,GNW,3,14
SMET,ANF,6,55
SMET,SME,8,3
WKI,SRR,124,16
WKI,PNQ,124,14
QSR,RWL,32,11
QSR,DWO,32,10
WKR,MVI,4,29
WKR,DL,72,12
WKR,RJT,68,42
PAP,GLP,127,6
PAP,SLO,127,12
AGTL,JGNR,2,4
PAR,MTY,103,41
PAU,NED,43,30
PAU,PBN,29,28
PAU,BMF,20,23
PAV,CLU,6,6
CKB,ISA,36,18
CKB,SWM,36,21
PAY,ELM,70,5
PAZ,KPQ,70,8
PAZ,ELM,70,7
CKI,IJK,128,7
CKI,DINR,128,2
CKK,BNSA,2,8
CKK,KHMA,2,7
CKU,HIJ,8,68
CKU,GTS,56,30
CKU,JGM,48,29
KATI,DSPN,14,29
KATI,RMRB,14,24
DRZ,BXA,2,25
PAD,BL,156,10
PAD,UVD,156,6
CKP,MURI,2,132
CKP,CBSA,2,41
CKP,SWR,48,21
CKP,RKSN,46,20
CKR,RBG,35,14
CKR,GPB,35,15
PAK,PIL,8,41
PAK,TPTY,63,42
KHTU,DNA,6,25
PAN,DGR,122,16
PAN,MNAE,122,10
PAO,AKV,194,10
PAO,KSB,194,8
AWY,IPL,128,11
BMCK,THV,31,19
BMCK,MNGD,31,17
PNYA,KZA,16,6
PNYA,BUG,16,23
AWR,DEEG,2,82
AWR,KRH,43,26
AWR,MKH,47,19
AMSA,TK,37,44
DCA,BXK,6,8
DCA,CNE,6,9
MQS,NRO,2,12
MQR,SEM,32,13
MQR,CT,32,9
MQU,KZK,70,8
MQU,CRY,70,8
MQX,GHQ,19,11
AWB,MKDD,27,6
SGNR,ABS,13,53
SGNR,KESR,2,25
SGNR,SDS,2,30
UJP,NAZJ,75,6
UJN,TAN,78,31
UJN,VRG,53,6
UJN,NAD,52,55
DQG,FLK,58,22
DQG,NMX,58,21
GRCP,LJR,2,9
GRCP,DPUR,2,9
DQN,BLDI,4,35
DQN,RNV,4,35
UJA,MSH,72,22
SGLA,PVR,4,29
SGLA,DLGN,4,46
ANAS,BIO,89,7
ANAS,MGN,89,15
PLCJ,RDRA,9,46
PLCJ,LGH,2,158
PLCJ,BKN,2,162
PLCJ,MWT,9,29
ALMR,NGA,12,8
ALMR,UJ,12,6
BLQR,RUPC,10,18
CCH,TGN,97,18
CCH,PMP,97,2
KPP,SJP,54,13
GBD,HUP,60,24
DMC,GOM,2,26
DMC,SPTR,1,23
OBVP,PMT,25,11
OBVP,KOU,25,13
GBA,VSU,28,25
GBA,CDGR,28,12
DMM,KRY,8,67
DMN,PLO,75,20
DMN,AMI,2,55
DMN,CND,73,17
DMO,PHA,50,27
DMO,KMZ,24,110
DMO,BNU,24,15
DMP,KMTI,4,6
DMP,KLK,4,33
DMR,CBZ,2,13
DMR,PEC,2,22
DMV,BXJ,24,14
DMW,LLJ,2,14
DMW,JPD,2,13
JEUR,KEM,69,17
ITA,VS,194,15
ITA,MYG,194,12
GBX,HTE,20,41
GBX,PKF,20,20
BUX,TAE,96,9
BUX,MJRI,96,10
BUP,KPRD,44,5
BUP,RPUR,44,4
BUQ,HBG,2,26
BUQ,SKY,2,26
FDN,BVH,153,4
FDN,FDB,153,4
BUW,TSF,6,22
BUW,JLD,77,15
BUT,BLT,8,50
BUT,UTL,8,36
DRD,VGN,156,13
DRD,GVD,156,11
BUH,AAL,32,8
BUH,SNGP,32,13
PRLI,GNH,14,30
BLT,SMR,8,33
BUA,CPH,60,15
BUA,SKT,60,15
BUG,BRU,16,18
RNPR,CRJ,81,4
RNPR,STN,81,12
RDUM,BRYA,80,6
RDUM,HTZ,80,5
KPRD,SGG,44,13
JMKT,OPL,107,12
JMKT,BGSF,107,7
ZB,VKB,12,60
ZB,BIDR,12,31
MOZ,KAT,39,22
JLW,KTES,8,14
JLW,RPD,8,12
KURJ,MBA,6,64
JLS,HRS,96,20
JLS,TDL,96,28
JLR,NUD,16,6
JLR,UA,2,32
BRVR,MHAD,1,11
BRVR,SHF,1,7
MOR,PHK,112,8
MOR,MKA,112,7
ACND,AY,52,4
ACND,FD,52,3
PSA,PUN,106,12
PSA,MMS,106,13
MOU,GOL,48,27
MOU,BZR,3,26
MOU,JRA,45,11
MOT,GDB,13,16
MOT,ABS,13,30
JLD,CLJ,77,17
MOI,NANA,70,13
MOI,JWB,70,9
MOO,YA,25,17
MOO,KDP,25,25
MOM,BSC,3,7
MOL,SUNR,72,21
MOL,THAN,72,26
PSR,MSK,57,13
PSR,NNR,57,12
JLL,SIQ,71,6
JLL,KSF,71,11
NRLR,LJR,29,11
JLN,DUA,138,11
JLN,LAR,138,17
MOG,VPDA,12,10
MOF,BOY,42,8
HNA,MRDW,46,37
HNA,KT,46,19
ETP,VGE,7,7
ETP,ATU,7,16
KMD,URL,42,6
KMD,PGR,42,12
BCH,MKC,54,19
BCH,KSH,54,12
ETW,JGR,144,16
ETW,BNT,144,20
OMLF,ADF,70,7
OMLF,MLDT,70,6
DO,BKI,74,29
DO,BAI,74,29
BPC,CSZ,6,4
AKT,KTSH,67,6
BSPX,JRLI,2,9
BSPX,MMVR,2,9
KMU,PML,22,15
KMU,ADT,22,11
KMT,BKL,116,29
KMT,DKJ,116,22
KMS,SYJ,82,8
KMS,DGO,82,12
BCY,SRNT,45,7
BCY,BSB,45,4
KMQ,KGQ,70,12
KMQ,UAA,70,10
KPI,ORAI,45,34
KPI,PHN,45,14
BCT,DDR,23,6
BCT,ADH,2,18
BCU,PUL,12,16
BSPR,KTO,2,39
BSPR,ABKP,2,20
KMZ,CHD,16,39
ETM,PVRD,53,21
ETM,KTYM,53,10
VRR,NUD,16,14
VRR,GTT,16,3
TORI,LTHR,23,32
TORI,MGME,23,22
TVP,KZK,70,10
TVP,TVC,70,3
TVR,NGT,9,23
TVR,PEM,7,23
TVR,NMJ,6,24
TVL,IDR,12,24
TVL,HG,12,20
VRG,KDHA,53,12
DG,ABI,66,11
DG,MPA,68,58
VRI,CHSM,7,51
VRI,VM,51,55
VRH,RKSH,4,5
VRH,RWL,4,6
SWC,ATE,2,28
SWC,CKTD,2,9
TVC,NJT,6,66
VRL,SMNH,6,5
VRL,CVR,14,19
SRC,ULB,126,24
SRC,SHM,24,5
SRC,HWH,91,7
CI,CPR,84,2
CI,GJH,84,9
CH,RJK,18,20
CH,BJ,4,16
CH,SCC,2,226
SRF,TLGP,6,16
SRF,ANF,6,26
SRE,JUD,68,30
SRE,RK,70,35
CC,SANR,66,5
RDDE,NUR,67,7
SRO,KGA,102,25
SRO,SJT,102,9
CE,JKA,103,14
CD,TAE,96,15
CD,BUPH,96,5
SRR,OTP,96,13
SRR,PTB,76,11
SRR,VPZ,2,10
MYA,PANP,34,26
SRP,SHE,33,2
SRP,HWH,33,19
SRW,KESR,2,22
SRW,GJS,2,20
SRT,VPT,49,27
SRT,CVP,49,21
SRU,LRD,25,9
NGAN,SCE,2,7
NGAN,AONI,2,26
ADIJ,ASV,1,2
SORO,MKO,108,14
SORO,BLS,108,33
CW,DDA,49,8
CW,EKMA,49,7
CT,HLKT,12,15
CT,WADI,20,15
BPQ,GNVR,96,5
BPQ,CAF,6,11
BPQ,MAGH,103,10
NMT,SLGR,24,14
TDO,DZA,63,15
TDO,JUC,63,42
TDN,TMQ,49,11
TDN,MDU,49,7
TDL,RKM,14,25
TDL,FZD,146,17
TDL,AF,40,22
HLX,BHZ,6,5
HLX,SQF,6,5
NMZ,SGUJ,21,48
NMZ,BNV,21,45
NMX,JPE,58,11
TDD,NDD,125,19
TDD,BMD,125,28
BTTR,NLR,174,34
BTTR,KVZ,174,17
SBPY,RAIR,8,65
SBPY,RGL,8,19
TDP,AJI,123,8
NMJ,TJ,8,30
NMJ,MQ,6,14
NMK,SMPR,6,37
NMK,NNL,6,50
NMH,MLG,22,25
NMH,JWO,22,16
PBKS,SNKL,2,12
PBKS,KDNL,2,9
BGUA,DMNJ,8,15
BGUA,KKGM,8,12
CVR,MLHA,14,12
CVP,KDU,49,22
PDKN,NBR,26,3
PDKN,GNT,26,6
VARD,KTYM,2,25
VARD,ERS,2,35
PDKT,CTND,16,25
PDKT,TPJ,16,53
FHT,RKM,71,28
SDGH,SDF,6,24
SDGH,RJR,6,46
JYM,DNRP,2,52
KKAH,MLJ,46,8
KKAH,NHN,46,7
QRP,AHH,79,9
QRP,LDH,79,18
KTMA,APR,2,32
KTMA,BJRI,2,15
GADJ,GTJT,74,6
GADJ,JP,74,5
WJR,MCN,90,8
WJR,SHU,90,15
VG,LTR,72,45
VG,SRGT,2,65
VG,JVN,9,68
VG,JKA,103,12
KMNR,UDGR,10,19
KMNR,BHLK,10,24
HPP,MRPR,15,21
