1,5
2,170
3,3
4,705
5,1
6,81
7,2
8,289
9,1
10,46
11,3
12,185
14,64
15,2
16,121
17,1
18,55
19,2
20,92
21,1
22,51
23,1
24,87
25,2
26,39
27,1
28,65
30,40
32,52
34,27
35,1
36,35
38,27
40,35
41,1
42,22
43,1
44,26
46,24
47,1
48,31
49,1
50,14
51,2
52,23
53,1
54,12
55,1
56,14
58,8
59,1
60,17
62,13
64,19
66,7
67,2
68,18
69,1
70,14
72,10
73,2
74,10
75,2
76,5
78,13
80,9
81,1
82,8
83,1
84,10
85,3
86,7
88,8
89,2
90,8
92,11
93,1
94,6
95,1
96,6
97,2
98,4
99,2
100,4
102,4
104,6
106,8
108,9
110,10
111,2
112,3
113,1
114,4
115,1
116,4
118,2
119,1
120,5
121,1
122,5
123,2
124,3
125,1
126,7
128,2
130,2
132,4
133,1
134,3
135,1
136,6
137,1
138,4
139,1
140,4
142,1
144,1
146,3
148,1
150,2
151,1
152,3
153,1
154,3
155,1
156,1
157,2
158,1
160,1
162,2
164,2
165,1
166,2
168,3
169,1
170,3
172,5
173,2
174,3
176,1
178,4
180,1
181,1
182,2
184,1
185,2
188,1
190,2
192,1
194,2
196,3
197,1
198,1
200,1
205,1
206,1
207,2
208,2
210,2
212,4
216,1
220,2
222,2
224,2
226,1
228,1
230,2
236,1
242,1
246,3
248,1
250,1
254,1
256,1
258,2
267,1
271,1
278,1
279,1
281,1
282,2
286,1
288,1
291,1
296,1
306,2
318,1
332,1
338,1
342,1
345,1
347,1
352,1
354,1
356,1
379,1
390,1
404,1
424,1
460,1
462,1
