32,4
20,3
24,4
16,4
40,4
248,12
48,6
12,4
10,2
4,2
194,20
4,2
154,6
12,2
4,2
130,11
390,16
2,2
20,5
56,5
12,2
42,4
14,3
173,14
4,2
66,8
168,13
20,2
8,2
123,5
4,2
6,3
56,7
282,17
2,2
18,3
110,5
50,5
60,5
102,5
28,5
106,9
16,2
24,2
146,10
22,3
4,2
6,2
22,3
4,2
40,6
28,7
170,10
90,12
14,2
62,9
10,3
2,2
4,2
4,2
24,3
18,4
8,3
70,7
30,3
70,10
28,4
16,2
72,11
6,4
120,15
16,2
16,2
12,3
8,3
36,6
4,2
4,2
56,5
16,2
10,4
14,2
54,3
4,2
40,4
36,5
4,2
30,4
4,2
8,3
24,4
64,3
8,2
48,7
38,2
20,3
2,2
10,2
4,2
16,2
4,2
16,2
4,2
16,2
4,2
4,2
60,3
8,2
16,3
36,7
28,4
20,2
24,3
30,4
4,2
52,6
8,3
42,11
4,2
102,6
4,2
8,3
4,2
198,10
14,2
42,3
12,3
4,2
222,15
70,3
32,3
254,18
40,2
10,2
4,2
32,4
4,2
4,2
8,2
6,2
16,2
50,4
8,3
20,2
4,2
64,9
54,2
6,2
8,4
30,3
20,4
44,6
66,4
6,2
52,3
4,2
4,2
38,4
4,2
85,6
12,4
26,4
10,4
24,4
36,3
10,6
4,2
24,3
16,5
4,2
12,4
40,6
34,4
128,11
10,3
224,13
12,3
26,4
28,2
132,7
12,3
26,3
52,5
4,2
32,6
12,3
2,2
12,4
44,7
4,2
8,2
22,3
46,7
8,2
4,2
8,2
8,2
96,8
38,3
4,2
22,3
8,3
30,4
34,4
24,5
74,11
4,2
32,3
28,4
4,2
14,4
50,6
12,2
24,2
132,9
12,2
2,2
52,7
74,8
4,1
26,5
4,2
16,4
26,4
6,3
80,7
174,8
32,4
20,5
2,2
4,2
4,2
94,4
10,2
36,4
46,11
8,2
68,4
226,7
2,1
46,4
60,5
4,2
2,2
4,2
4,2
30,4
16,2
116,6
16,2
44,8
30,3
4,2
20,4
16,2
4,2
20,5
14,2
6,4
14,2
4,2
4,2
32,3
14,3
4,2
8,2
4,2
4,2
2,2
20,5
72,4
56,5
4,2
165,21
4,2
20,5
72,6
22,3
4,2
48,6
99,11
4,2
52,4
8,2
90,7
16,2
4,2
4,2
24,7
16,4
2,2
12,3
8,3
4,2
104,5
23,8
30,4
40,5
8,2
2,1
4,2
72,6
70,16
32,4
12,2
62,7
40,3
2,1
30,4
8,2
10,2
22,2
110,6
4,2
4,2
138,5
4,2
4,2
178,11
74,8
2,2
16,2
12,3
12,2
30,4
4,2
16,3
4,1
26,2
4,2
150,13
2,2
40,3
12,2
18,5
8,4
136,12
124,7
100,8
6,3
306,10
18,2
34,5
222,6
8,2
8,2
4,2
74,7
12,3
4,2
68,7
30,2
8,2
4,2
28,3
2,2
2,2
24,3
14,4
16,5
12,3
2,2
16,2
12,4
4,2
28,5
4,2
4,3
4,2
4,2
10,2
42,8
2,1
38,8
36,5
3,2
14,3
52,4
4,2
82,5
30,3
2,1
106,6
84,4
8,2
12,3
84,10
28,4
72,5
4,2
28,3
28,4
2,1
8,2
96,9
4,2
44,4
4,2
42,3
12,2
220,7
8,2
8,2
92,10
6,2
4,2
4,2
24,2
4,2
6,3
54,6
17,3
10,3
155,9
62,5
4,2
8,2
36,4
8,3
4,2
22,6
4,2
16,2
16,6
24,3
32,3
3,2
12,3
12,2
136,10
46,5
82,5
8,3
4,2
52,6
4,2
24,4
4,2
10,3
8,4
56,4
4,2
6,2
24,4
12,3
52,9
24,4
28,4
16,3
8,3
32,6
8,2
6,2
4,2
26,6
24,2
68,7
4,2
6,1
10,2
24,5
2,2
16,2
18,2
140,8
24,6
18,2
32,4
4,2
20,2
8,2
2,2
4,2
8,2
28,5
30,5
16,2
12,3
12,2
24,5
4,2
12,3
