1,25
2,343
3,28
4,150
5,8
6,164
7,44
8,63
9,36
10,88
11,12
12,73
13,27
14,61
15,21
16,52
17,13
18,31
19,19
20,37
21,30
22,29
23,21
24,64
25,41
26,33
27,30
28,17
29,14
30,36
31,16
32,35
33,18
34,17
35,17
36,28
37,27
38,30
39,15
40,13
41,4
42,47
43,29
44,30
45,29
46,25
47,22
48,16
49,19
50,40
51,2
52,3
53,28
54,13
55,25
56,11
57,13
58,10
59,2
60,18
61,1
62,5
63,15
64,9
65,12
66,44
67,11
68,20
69,8
70,48
71,26
72,18
73,20
74,9
75,14
76,33
77,26
78,12
79,10
80,7
81,9
82,20
83,14
84,19
85,7
87,9
89,30
90,7
91,1
92,9
93,4
94,10
95,4
96,15
97,9
98,24
99,9
100,6
102,26
103,14
104,16
105,18
106,32
107,12
108,9
109,23
111,5
112,11
113,1
115,19
116,14
117,6
118,12
119,7
120,1
122,4
123,24
124,5
125,11
126,7
127,12
128,13
130,4
131,2
132,2
133,2
138,3
139,9
140,1
141,4
143,2
144,10
146,2
147,1
150,9
151,5
152,4
153,11
156,19
159,1
160,5
164,2
167,1
168,7
174,15
177,10
178,1
186,1
190,2
193,1
194,12
197,1
