1,5
2,43
3,3
4,265
5,1
6,30
7,2
8,109
9,1
10,7
11,2
12,123
14,38
15,2
16,43
17,1
18,37
19,2
20,73
22,13
23,1
24,62
25,2
26,22
27,1
28,46
30,14
32,44
34,11
35,1
36,26
38,17
40,31
42,25
43,1
44,22
46,20
48,53
49,2
50,32
51,2
52,29
53,2
54,28
56,15
58,10
59,1
60,31
62,11
64,39
66,14
67,1
68,14
69,1
70,17
72,23
73,2
74,24
75,1
76,29
78,17
80,11
82,5
83,1
84,43
85,1
86,23
88,26
89,2
90,28
92,28
93,2
94,21
95,1
96,13
97,3
98,20
100,38
102,2
104,1
106,25
108,12
110,24
111,1
112,11
114,10
115,2
116,10
118,3
120,15
121,1
122,1
124,5
126,11
127,1
128,6
130,13
132,38
133,1
134,9
136,17
137,2
138,7
139,1
140,45
142,23
144,16
146,18
147,3
148,8
150,12
151,1
152,32
154,26
155,1
156,13
157,2
158,9
160,5
161,1
162,7
164,20
165,1
166,15
168,16
169,2
170,6
172,1
174,8
176,1
178,30
180,6
181,1
182,3
183,2
184,9
186,2
187,1
188,9
190,5
192,11
193,1
194,8
196,24
198,10
199,1
200,2
202,2
204,24
205,2
206,15
207,1
208,17
209,1
210,17
211,1
212,33
214,12
216,11
218,23
220,1
222,6
224,12
226,1
230,14
231,1
232,13
234,5
236,13
238,7
240,1
241,1
242,1
244,3
245,1
246,24
248,4
250,11
251,1
252,6
254,13
256,13
260,3
262,1
264,2
266,2
269,1
270,1
272,1
275,1
276,2
278,11
280,2
281,1
282,4
286,1
288,10
291,1
292,2
294,2
296,1
298,1
300,8
302,4
303,1
304,4
306,11
307,1
312,18
316,1
318,1
320,4
324,2
328,1
334,1
336,6
338,1
342,1
344,1
345,1
346,1
347,1
348,14
352,1
354,9
355,1
356,1
360,1
364,2
366,1
374,1
380,3
382,1
386,1
388,11
391,1
400,1
406,1
408,1
412,1
418,1
460,1
462,1
482,1
