32,2
20,2
24,2
16,2
40,2
248,4
48,3
12,2
10,2
4,2
194,4
4,2
154,3
12,2
4,2
130,2
390,5
2,2
20,2
56,2
12,2
42,3
14,2
173,4
4,2
66,2
168,3
20,2
8,2
123,3
4,2
6,2
56,2
282,4
2,2
18,2
110,2
50,2
60,3
102,2
28,2
106,3
16,2
24,2
146,3
22,2
4,2
6,2
22,2
4,2
40,3
28,2
170,2
90,4
14,2
62,2
10,2
2,2
4,2
4,2
24,2
18,2
8,2
70,4
30,2
70,3
28,2
16,2
72,4
6,2
120,4
16,2
16,2
12,2
8,2
36,2
4,2
4,2
56,2
16,2
10,2
14,2
54,2
4,2
40,2
36,2
4,2
30,2
4,2
8,2
24,2
64,3
8,2
48,2
38,2
20,2
2,2
10,2
4,1
16,2
4,2
16,2
4,2
16,2
4,2
4,2
60,2
8,2
16,2
36,2
28,3
20,2
24,2
30,2
4,2
52,2
8,2
42,2
4,2
102,2
4,2
8,2
4,2
198,2
14,2
42,2
12,2
4,2
222,8
70,2
32,2
254,7
40,2
10,2
4,2
32,2
4,2
4,2
8,2
6,2
16,2
50,3
8,2
20,2
4,2
64,3
54,2
6,2
8,3
30,2
20,2
44,3
66,2
6,2
52,2
4,2
4,2
38,2
4,2
85,3
12,2
26,4
10,2
24,2
36,2
10,2
4,2
24,2
16,2
4,2
12,2
40,2
34,2
128,3
10,2
224,4
12,2
26,2
28,2
132,2
12,2
26,2
52,2
4,2
32,2
12,2
2,2
12,2
44,2
4,2
8,2
22,2
46,2
8,2
4,2
8,2
8,2
96,3
38,2
4,2
22,2
8,2
30,2
34,2
24,2
74,4
4,2
32,2
28,2
4,2
14,2
50,3
12,2
24,2
132,2
12,2
2,2
52,2
74,2
4,1
26,2
4,2
16,2
26,2
6,2
80,3
174,2
32,2
20,2
2,2
4,2
4,2
94,2
10,2
36,2
46,3
8,2
68,2
226,2
2,1
46,3
60,3
4,2
2,2
4,2
4,2
30,2
16,2
116,2
16,2
44,2
30,2
4,2
20,2
16,2
4,2
20,2
14,2
6,3
14,2
4,2
4,2
32,2
14,2
4,2
8,2
4,2
4,2
2,2
20,3
72,2
56,2
4,2
165,5
4,2
20,2
72,2
22,2
4,2
48,2
99,4
4,2
52,2
8,2
90,3
16,2
4,2
4,2
24,3
16,2
2,2
12,2
8,2
4,2
104,2
23,3
30,2
40,2
8,2
2,1
4,2
72,2
70,7
32,2
12,2
62,3
40,2
2,1
30,2
8,1
10,2
22,2
110,4
4,2
4,2
138,2
4,2
4,2
178,2
74,2
2,2
16,2
12,3
12,2
30,2
4,2
16,1
4,1
26,2
4,2
150,4
2,2
40,2
12,2
18,2
8,2
136,5
124,3
100,2
6,2
306,3
18,2
34,3
222,2
8,2
8,2
4,2
74,4
12,2
4,2
68,2
30,2
8,2
4,2
28,2
2,2
2,2
24,2
14,2
16,3
12,2
2,2
16,1
12,3
4,2
28,2
4,2
4,2
4,2
4,2
10,2
42,3
2,1
38,3
36,2
3,1
14,2
52,2
4,2
82,3
30,2
2,1
106,2
84,3
8,2
12,2
84,2
28,2
72,2
4,2
28,3
28,2
2,1
8,2
96,4
4,2
44,3
4,2
42,2
12,2
220,2
8,2
8,2
92,3
6,2
4,2
4,2
24,2
4,2
6,2
54,2
17,3
10,2
155,3
62,2
4,2
8,2
36,2
8,2
4,2
22,4
4,2
16,2
16,2
24,2
32,2
3,2
12,2
12,2
136,3
46,3
82,3
8,2
4,2
52,2
4,2
24,2
4,2
10,2
8,2
56,2
4,2
6,2
24,3
12,2
52,2
24,2
28,2
16,2
8,2
32,2
8,2
6,2
4,2
26,2
24,2
68,2
4,2
6,1
10,2
24,3
2,2
16,2
18,2
140,2
24,3
18,2
32,2
4,2
20,2
8,2
2,2
4,2
8,2
28,2
30,2
16,2
12,2
12,2
24,2
4,2
12,2
52,2
110,2
4,2
78,2
12,2
12,2
38,2
4,2
44,2
126,2
18,2
50,2
16,2
24,2
25,2
8,2
4,2
48,3
8,2
20,2
38,2
32,2
22,3
2,2
6,2
134,3
100,3
4,2
4,2
96,3
20,2
119,3
8,2
40,4
12,2
153,3
24,2
2,2
18,2
4,2
126,2
182,4
64,2
18,2
4,2
86,2
26,2
4,2
1,1
28,2
6,2
32,3
185,3
8,2
36,2
4,2
174,4
4,2
24,2
12,2
86,2
44,2
16,2
4,2
16,3
12,2
44,2
4,2
4,2
8,2
94,2
8,2
4,2
32,2
4,2
12,2
4,2
2,2
14,2
4,2
78,2
36,2
174,5
4,2
30,2
170,5
36,2
36,2
16,2
10,2
18,2
32,2
137,3
12,2
40,2
258,2
12,2
8,2
16,2
4,2
86,2
14,2
12,2
4,2
4,2
30,2
18,2
4,2
28,2
4,2
20,2
8,2
4,2
34,2
2,2
4,2
4,2
8,2
75,2
12,2
19,3
88,4
4,2
44,2
2,2
4,2
8,2
8,2
104,2
22,2
4,2
70,2
50,2
2,2
2,2
166,4
18,2
4,2
12,2
92,2
32,3
4,2
4,2
20,3
82,2
8,2
38,2
4,1
10,2
16,2
4,2
32,2
4,2
86,2
2,2
48,2
26,2
68,2
22,2
6,2
38,4
8,2
2,1
34,2
4,2
62,3
16,2
18,2
4,2
4,2
22,2
10,3
2,2
14,2
80,2
16,2
11,3
136,2
4,2
4,2
12,2
70,3
73,4
4,2
12,2
14,2
16,2
40,2
4,2
56,2
4,2
2,2
6,2
20,3
6,2
2,2
2,2
12,2
4,2
14,2
126,3
4,2
8,2
12,2
138,4
73,4
24,2
154,3
20,2
22,2
18,2
4,2
26,2
18,2
78,4
41,2
12,2
4,2
85,4
4,2
8,2
6,2
4,2
4,2
4,2
18,2
118,2
22,2
32,2
40,3
8,2
12,2
28,2
4,2
4,2
4,2
28,2
40,2
4,2
14,2
8,2
4,2
4,2
151,3
12,2
18,2
70,2
460,3
4,2
8,2
4,2
8,2
28,3
2,2
4,2
4,1
4,2
8,2
2,2
18,2
4,2
32,4
104,3
92,2
4,2
8,2
46,2
12,3
4,2
4,2
15,2
12,2
4,2
4,2
20,2
22,3
14,2
48,2
4,2
40,2
20,2
4,2
4,2
15,1
4,2
6,2
34,2
4,2
70,2
4,2
14,2
12,2
32,3
4,2
34,3
4,2
4,2
24,2
8,2
2,2
8,3
4,2
20,2
4,2
8,2
12,2
80,2
4,2
4,2
12,2
4,2
2,2
16,2
12,3
4,2
4,2
4,2
24,2
156,5
2,2
4,2
12,2
4,2
4,2
4,2
4,2
98,2
4,2
4,2
19,1
28,2
379,2
62,2
20,2
14,1
27,2
4,2
12,2
16,2
2,2
4,2
28,3
56,2
28,2
8,2
8,3
2,2
8,2
20,2
44,3
34,2
8,2
281,5
4,2
2,2
12,2
4,2
28,3
4,2
126,3
14,2
32,2
56,3
24,2
97,3
4,2
16,2
32,2
8,2
78,3
26,3
134,2
8,2
8,2
12,2
2,2
24,2
18,1
10,2
110,4
12,2
24,2
24,2
20,2
2,2
4,2
124,2
28,2
8,2
140,3
356,3
12,2
4,2
22,2
286,7
7,2
44,3
52,2
6,2
20,2
93,4
22,2
24,3
16,2
24,2
14,2
8,2
279,4
36,4
42,2
30,2
46,2
8,2
8,2
4,2
6,2
46,2
36,2
12,2
4,2
4,2
20,2
14,2
108,2
60,2
126,4
18,2
36,2
12,2
46,2
110,3
20,2
25,1
132,2
208,2
36,2
18,2
102,4
4,2
28,2
4,2
2,2
8,2
196,3
133,4
188,2
212,3
22,2
18,3
20,3
28,2
16,2
6,2
2,2
78,2
4,2
4,2
10,2
4,2
178,4
64,3
30,2
60,2
14,2
4,2
34,3
2,2
16,2
190,4
14,2
4,2
108,5
4,2
4,2
4,2
94,2
2,2
88,2
148,2
76,2
120,3
4,2
4,2
4,2
10,2
4,2
4,2
150,5
48,2
62,2
2,1
46,3
120,2
2,2
20,3
4,2
4,2
22,2
8,2
4,2
4,2
24,3
4,2
2,2
14,2
20,2
12,3
12,2
34,2
4,2
26,2
18,2
8,2
12,2
16,2
110,3
2,1
2,1
48,3
